periodo,universidad,programa,facultad,nivel,estrato,sexo,departamento,total_matriculados,total_graduados
2019-2,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,20.4904,2.1624
2020-1,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,125.5694,12.0613
2020-1,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,120.6452,11.5883
2020-1,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,17.1231,1.6447
2020-1,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,16.4516,1.5802
2020-2,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,159.465,9.4925
2020-2,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,153.2115,9.1203
2020-2,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,21.7452,1.2944
2020-2,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,20.8925,1.2437
2021-1,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,168.7254,10.9193
2021-1,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,162.1087,10.4911
2021-1,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,23.008,1.489
2021-1,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,22.1057,1.4306
2021-2,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,165.2061,12.5673
2021-2,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,158.7274,12.0745
2021-2,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,22.5281,1.7137
2021-2,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,21.6447,1.6465
2022-1,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,163.4376,11.5525
2022-1,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,157.0283,11.0995
2022-1,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,22.2869,1.5753
2022-1,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,21.4129,1.5136
2022-2,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,165.3068,10.9691
2022-2,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,158.8242,10.5389
2022-2,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,22.5418,1.4958
2022-2,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,21.6578,1.4371
2023-1,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,165.1706,10.6843
2023-1,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,158.6933,10.2653
2023-1,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,22.5233,1.457
2023-1,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,21.64,1.3998
2023-2,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 2,Hombres,CUNDINAMARCA,161.4883,11.7516
2023-2,UNAL,Ingeniería de petróleos,Minas,Pregrado,Estrato 3,Mujeres,VALLE DEL CAUCA,155.1555,11.2908
2023-2,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 4,Hombres,BOYACÁ,22.0211,1.6025
2023-2,UNAL,Ingeniería de petróleos,Minas,Postgrado,Estrato 5,Mujeres,SANTANDER,21.1576,1.5397
2018-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,5.7685
2018-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,0.0,5.5423
2018-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.0,0.7866
2018-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.7558
2018-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,0.0,5.8177
2018-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,0.0,5.5896
2018-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,0.0,0.7933
2018-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,0.7622
2019-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,152.3642,3.1992
2019-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,146.3891,3.0738
2019-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,20.7769,0.4363
2019-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",19.9622,0.4192
2019-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,156.396,7.7375
2019-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,150.2628,7.4341
2019-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,21.3267,1.0551
2019-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",20.4904,1.0137
2020-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,125.5694,5.6544
2020-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,120.6452,5.4327
2020-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,17.1231,0.7711
2020-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",16.4516,0.7408
2020-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,159.465,4.4502
2020-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,153.2115,4.2756
2020-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,21.7452,0.6068
2020-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",20.8925,0.583
2021-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,168.7254,5.119
2021-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,162.1087,4.9183
2021-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,23.008,0.6981
2021-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",22.1057,0.6707
2021-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,165.2061,5.8916
2021-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,158.7274,5.6606
2021-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,22.5281,0.8034
2021-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",21.6447,0.7719
2022-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,163.4376,5.4159
2022-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,157.0283,5.2035
2022-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,22.2869,0.7385
2022-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",21.4129,0.7096
2022-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,165.3068,5.1424
2022-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,158.8242,4.9407
2022-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,22.5418,0.7012
2022-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",21.6578,0.6737
2023-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,165.1706,5.0089
2023-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,158.6933,4.8124
2023-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,22.5233,0.683
2023-1,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",21.64,0.6562
2023-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 3,Hombres,VALLE DEL CAUCA,161.4883,5.5092
2023-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Pregrado,Estrato 4,Mujeres,BOYACÁ,155.1555,5.2932
2023-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 5,Hombres,SANTANDER,22.0211,0.7513
2023-2,UNAL,Ingeniería de Sistemas e Informática,Minas,Postgrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",21.1576,0.7218
2018-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,0.0,3.2525
2018-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,0.0,3.125
2018-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,0.4435
2018-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,0.4261
2018-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,0.0,3.2803
2018-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,0.0,3.1517
2018-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,0.4473
2018-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,0.4298
2019-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.371,1.8039
2019-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.1604,1.7331
2019-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7324,0.246
2019-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7037,0.2363
2019-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.5131,4.3628
2019-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.2969,4.1917
2019-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7518,0.5949
2019-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7223,0.5716
2020-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,4.4264,3.1882
2020-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,4.2529,3.0632
2020-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.6036,0.4348
2020-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.5799,0.4177
2020-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.6213,2.5092
2020-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.4009,2.4108
2020-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7665,0.3422
2020-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7365,0.3287
2021-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.9477,2.8864
2021-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.7145,2.7732
2021-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.8111,0.3936
2021-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7792,0.3782
2021-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.8237,3.322
2021-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.5953,3.1917
2021-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7941,0.453
2021-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.763,0.4352
2022-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.7613,3.0537
2022-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.5354,2.934
2022-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7856,0.4164
2022-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7548,0.4001
2022-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.8272,2.8995
2022-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.5987,2.7858
2022-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7946,0.3954
2022-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7635,0.3799
2023-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.8224,2.8242
2023-1,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.5941,2.7135
2023-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.794,0.3851
2023-1,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7628,0.37
2023-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 4,Hombres,BOYACÁ,5.6926,3.1064
2023-2,UNAL,Ingeniería de software,Minas,Pregrado,Estrato 5,Mujeres,SANTANDER,5.4694,2.9845
2023-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.7763,0.4236
2023-2,UNAL,Ingeniería de software,Minas,Postgrado,Estrato 1,Mujeres,ANTIOQUIA,0.7458,0.407
2018-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,0.0,8.3116
2018-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,7.9856
2018-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.0,1.1334
2018-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.0,1.0889
2018-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,0.0,8.3825
2018-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",0.0,8.0538
2018-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,0.0,1.1431
2018-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,0.0,1.0982
2019-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,152.3642,4.6096
2019-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",146.3891,4.4289
2019-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,20.7769,0.6286
2019-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,19.9622,0.6039
2019-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,156.396,11.1487
2019-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",150.2628,10.7115
2019-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,21.3267,1.5203
2019-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,20.4904,1.4607
2020-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,125.5694,8.1472
2020-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",120.6452,7.8277
2020-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,17.1231,1.111
2020-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,16.4516,1.0674
2020-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,159.465,6.412
2020-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",153.2115,6.1606
2020-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,21.7452,0.8744
2020-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,20.8925,0.8401
2021-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,168.7254,7.3758
2021-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",162.1087,7.0866
2021-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,23.008,1.0058
2021-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,22.1057,0.9663
2021-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,165.2061,8.489
2021-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",158.7274,8.1561
2021-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,22.5281,1.1576
2021-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,21.6447,1.1122
2022-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,163.4376,7.8035
2022-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",157.0283,7.4975
2022-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,22.2869,1.0641
2022-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,21.4129,1.0224
2022-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,165.3068,7.4094
2022-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",158.8242,7.1189
2022-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,22.5418,1.0104
2022-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,21.6578,0.9708
2023-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,165.1706,7.217
2023-1,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",158.6933,6.934
2023-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,22.5233,0.9841
2023-1,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,21.64,0.9455
2023-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 5,Hombres,SANTANDER,161.4883,7.938
2023-2,UNAL,Ingeniería eléctrica,Minas,Pregrado,Estrato 6,Mujeres,"BOGOTÁ, D. C.",155.1555,7.6267
2023-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 1,Hombres,ANTIOQUIA,22.0211,1.0825
2023-2,UNAL,Ingeniería eléctrica,Minas,Postgrado,Estrato 2,Mujeres,CUNDINAMARCA,21.1576,1.04
2018-1,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,3.504
2018-1,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,3.3666
2018-1,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,0.4778
2018-1,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,0.4591
2018-2,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",0.0,3.5339
2018-2,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,0.0,3.3954
2018-2,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.0,0.4819
2018-2,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.0,0.463
2019-1,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.371,1.9434
2019-1,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.1604,1.8671
2019-1,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7324,0.265
2019-1,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7037,0.2546
2019-2,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.5131,4.7001
2019-2,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.2969,4.5158
2019-2,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7518,0.6409
2019-2,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7223,0.6158
2020-1,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",4.4264,3.4347
2020-1,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,4.2529,3.3
2020-1,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.6036,0.4684
2020-1,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.5799,0.45
2020-2,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.6213,2.7032
2020-2,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.4009,2.5972
2020-2,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7665,0.3686
2020-2,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7365,0.3542
2021-1,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.9477,3.1095
2021-1,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.7145,2.9876
2021-1,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.8111,0.424
2021-1,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7792,0.4074
2021-2,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.8237,3.5788
2021-2,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.5953,3.4385
2021-2,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7941,0.488
2021-2,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.763,0.4689
2022-1,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.7613,3.2898
2022-1,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 1,Mujeres,ANTIOQUIA,5.5354,3.1608
2022-1,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 2,Hombres,CUNDINAMARCA,0.7856,0.4486
2022-1,UNAL,Ingeniería financiera,Minas,Postgrado,Estrato 3,Mujeres,VALLE DEL CAUCA,0.7548,0.431
2022-2,UNAL,Ingeniería financiera,Minas,Pregrado,Estrato 6,Hombres,"BOGOTÁ, D. C.",5.8272,3.1237
